Payment Method,Fuel Type,Charge Type,Allowance,Cap Period,Start Date,End Date,Cost Value
PPM,Electricity Multi-Register,Standing Charge,PAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,0
PPM,Electricity Multi-Register,Standing Charge,PC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,10.90926537
PPM,Electricity Multi-Register,Standing Charge,SMNCC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,3.848474671
PPM,Electricity Multi-Register,Standing Charge,AA,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,0
PPM,Electricity Multi-Register,Standing Charge,CO,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,80.07146236
PPM,Electricity Multi-Register,Standing Charge,DRC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,7.216641257
PPM,Electricity Multi-Register,Standing Charge,EBIT,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,4.836700035
PPM,Electricity Multi-Register,Standing Charge,HAP,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,1.733507418
PPM,Electricity Multi-Register,Standing Charge,IC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,9.93072275
PPM,Electricity Multi-Register,Standing Charge,NC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,95.20248071
PPM,Electricity Multi-Register,Standing Charge,PC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,19.50536273
PPM,Electricity Multi-Register,Standing Charge,SMNCC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,-3.16
PPM,Electricity Multi-Register,Unit Rate,AA,Apr 2023 - June 2023,01/04/2023,01/06/2023,3.622125581
PPM,Electricity Multi-Register,Unit Rate,CM,Apr 2023 - June 2023,01/04/2023,01/06/2023,18.52145384
PPM,Electricity Multi-Register,Unit Rate,DF,Apr 2023 - June 2023,01/04/2023,01/06/2023,1494.19181
PPM,Electricity Multi-Register,Unit Rate,EBIT,Apr 2023 - June 2023,01/04/2023,01/06/2023,36.60344675
PPM,Electricity Multi-Register,Unit Rate,HAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,26.02249538
PPM,Electricity Multi-Register,Unit Rate,NC,Apr 2023 - June 2023,01/04/2023,01/06/2023,149.1249526
PPM,Electricity Multi-Register,Unit Rate,OC,Apr 2023 - June 2023,01/04/2023,01/06/2023,46.99461096
PPM,Electricity Multi-Register,Unit Rate,PAAC,Apr 2023 - June 2023,01/04/2023,01/06/2023,0
PPM,Electricity Multi-Register,Unit Rate,PAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,0
PPM,Electricity Multi-Register,Unit Rate,PC,Apr 2023 - June 2023,01/04/2023,01/06/2023,175.3389092
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Apr 2023 - June 2023,01/04/2023,01/06/2023,2.099092507
PPM,Electricity Multi-Register,Unit Rate,AA,Apr 2024 - June 2024,01/04/2024,01/06/2024,0
PPM,Electricity Multi-Register,Unit Rate,CM,Apr 2024 - June 2024,01/04/2024,01/06/2024,25.10718624
PPM,Electricity Multi-Register,Unit Rate,DF,Apr 2024 - June 2024,01/04/2024,01/06/2024,477.1680565
PPM,Electricity Multi-Register,Unit Rate,EBIT,Apr 2024 - June 2024,01/04/2024,01/06/2024,20.048816
PPM,Electricity Multi-Register,Unit Rate,HAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,11.3840638
PPM,Electricity Multi-Register,Unit Rate,NC,Apr 2024 - June 2024,01/04/2024,01/06/2024,114.77801
PPM,Electricity Multi-Register,Unit Rate,OC,Apr 2024 - June 2024,01/04/2024,01/06/2024,48.94490607
PPM,Electricity Multi-Register,Unit Rate,PAAC,Apr 2024 - June 2024,01/04/2024,01/06/2024,0
PPM,Electricity Multi-Register,Unit Rate,PAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,0
PPM,Electricity Multi-Register,Unit Rate,PC,Apr 2024 - June 2024,01/04/2024,01/06/2024,204.1819128
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Apr 2024 - June 2024,01/04/2024,01/06/2024,2.095997627
PPM,Electricity Multi-Register,Unit Rate,AA,Apr 2025 - June 2025,01/04/2025,01/06/2025,0
PPM,Electricity Multi-Register,Unit Rate,CM,Apr 2025 - June 2025,01/04/2025,01/06/2025,32.4415471
PPM,Electricity Multi-Register,Unit Rate,DF,Apr 2025 - June 2025,01/04/2025,01/06/2025,527.7336147
PPM,Electricity Multi-Register,Unit Rate,EBIT,Apr 2025 - June 2025,01/04/2025,01/06/2025,23.11782957
PPM,Electricity Multi-Register,Unit Rate,HAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,12.43875206
PPM,Electricity Multi-Register,Unit Rate,NC,Apr 2025 - June 2025,01/04/2025,01/06/2025,142.6049029
PPM,Electricity Multi-Register,Unit Rate,OC,Apr 2025 - June 2025,01/04/2025,01/06/2025,50.67016712
PPM,Electricity Multi-Register,Unit Rate,PAAC,Apr 2025 - June 2025,01/04/2025,01/06/2025,0
PPM,Electricity Multi-Register,Unit Rate,PAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,0
PPM,Electricity Multi-Register,Unit Rate,PC,Apr 2025 - June 2025,01/04/2025,01/06/2025,213.5188753
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Apr 2025 - June 2025,01/04/2025,01/06/2025,2.101468984
PPM,Electricity Multi-Register,Unit Rate,AA,Apr 2026 - June 2026,01/04/2026,01/06/2026,0
PPM,Electricity Multi-Register,Unit Rate,CM,Apr 2026 - June 2026,01/04/2026,01/06/2026,52.09104467
PPM,Electricity Multi-Register,Unit Rate,CO,Apr 2026 - June 2026,01/04/2026,01/06/2026,46.25638629
PPM,Electricity Multi-Register,Unit Rate,DF,Apr 2026 - June 2026,01/04/2026,01/06/2026,430.3769001
PPM,Electricity Multi-Register,Unit Rate,DRC,Apr 2026 - June 2026,01/04/2026,01/06/2026,4.114418471
PPM,Electricity Multi-Register,Unit Rate,EBIT,Apr 2026 - June 2026,01/04/2026,01/06/2026,19.62843108
PPM,Electricity Multi-Register,Unit Rate,HAP,Apr 2026 - June 2026,01/04/2026,01/06/2026,9.801389594
PPM,Electricity Multi-Register,Unit Rate,IC,Apr 2026 - June 2026,01/04/2026,01/06/2026,9.335373757
PPM,Electricity Multi-Register,Unit Rate,NC,Apr 2026 - June 2026,01/04/2026,01/06/2026,151.946885
PPM,Electricity Multi-Register,Unit Rate,PC,Apr 2026 - June 2026,01/04/2026,01/06/2026,107.645543
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Apr 2026 - June 2026,01/04/2026,01/06/2026,0
PPM,Electricity Multi-Register,Unit Rate,AA,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,3.622125581
PPM,Electricity Multi-Register,Unit Rate,CM,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,12.00913099
PPM,Electricity Multi-Register,Unit Rate,DF,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,2208.338812
PPM,Electricity Multi-Register,Unit Rate,EBIT,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,49.67993112
PPM,Electricity Multi-Register,Unit Rate,HAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,36.26890363
PPM,Electricity Multi-Register,Unit Rate,NC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,137.5172179
PPM,Electricity Multi-Register,Unit Rate,OC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,45.19433855
PPM,Electricity Multi-Register,Unit Rate,PAAC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,0
PPM,Electricity Multi-Register,Unit Rate,PAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,0
PPM,Electricity Multi-Register,Unit Rate,PC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,156.5407692
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,1.829811617
PPM,Electricity Multi-Register,Unit Rate,AA,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,0
PPM,Electricity Multi-Register,Unit Rate,CM,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,18.41760702
PPM,Electricity Multi-Register,Unit Rate,DF,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,646.5591271
PPM,Electricity Multi-Register,Unit Rate,EBIT,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,23.01068894
PPM,Electricity Multi-Register,Unit Rate,HAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,13.41112233
PPM,Electricity Multi-Register,Unit Rate,NC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,160.9302287
PPM,Electricity Multi-Register,Unit Rate,OC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,48.53234364
PPM,Electricity Multi-Register,Unit Rate,PAAC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,0
PPM,Electricity Multi-Register,Unit Rate,PAP,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,0
PPM,Electricity Multi-Register,Unit Rate,PC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,177.6098972
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,1.868036461
PPM,Electricity Multi-Register,Unit Rate,AA,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
PPM,Electricity Multi-Register,Unit Rate,CM,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,23.79972234
PPM,Electricity Multi-Register,Unit Rate,DF,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,486.4905868
PPM,Electricity Multi-Register,Unit Rate,EBIT,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,21.5410527
PPM,Electricity Multi-Register,Unit Rate,HAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,11.51204716
PPM,Electricity Multi-Register,Unit Rate,NC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,127.7336705
PPM,Electricity Multi-Register,Unit Rate,OC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,49.88254795
PPM,Electricity Multi-Register,Unit Rate,PAAC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
PPM,Electricity Multi-Register,Unit Rate,PAP,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,0
PPM,Electricity Multi-Register,Unit Rate,PC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,202.6233847
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Jan 2025 - Mar 2025,01/01/2025,01/03/2025,1.951016117
PPM,Electricity Multi-Register,Unit Rate,AA,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,0
PPM,Electricity Multi-Register,Unit Rate,CM,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,29.36301765
PPM,Electricity Multi-Register,Unit Rate,CO,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,45.76042789
PPM,Electricity Multi-Register,Unit Rate,DF,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,455.2028057
PPM,Electricity Multi-Register,Unit Rate,DRC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,4.293866637
PPM,Electricity Multi-Register,Unit Rate,EBIT,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,21.45446054
PPM,Electricity Multi-Register,Unit Rate,HAP,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,11.4764036
PPM,Electricity Multi-Register,Unit Rate,IC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,9.663932595
PPM,Electricity Multi-Register,Unit Rate,NC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,155.8619988
PPM,Electricity Multi-Register,Unit Rate,PC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,218.1152966
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Jan 2026 - Mar 2026,01/01/2026,01/03/2026,0
PPM,Electricity Multi-Register,Unit Rate,AA,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,15.02506328
PPM,Electricity Multi-Register,Unit Rate,CM,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,18.52145384
PPM,Electricity Multi-Register,Unit Rate,DF,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,666.6410668
PPM,Electricity Multi-Register,Unit Rate,EBIT,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,20.94955848
PPM,Electricity Multi-Register,Unit Rate,HAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,13.84408678
PPM,Electricity Multi-Register,Unit Rate,NC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,157.0381308
PPM,Electricity Multi-Register,Unit Rate,OC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,46.99461096
PPM,Electricity Multi-Register,Unit Rate,PAAC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0
PPM,Electricity Multi-Register,Unit Rate,PAP,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,0
PPM,Electricity Multi-Register,Unit Rate,PC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,175.3389092
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Jul 2023 - Sept 2023,01/07/2023,01/09/2023,2.099092507
PPM,Electricity Multi-Register,Unit Rate,AA,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0
PPM,Electricity Multi-Register,Unit Rate,CM,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,23.12110973
PPM,Electricity Multi-Register,Unit Rate,DF,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,400.7554662
PPM,Electricity Multi-Register,Unit Rate,EBIT,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,18.67682655
PPM,Electricity Multi-Register,Unit Rate,HAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,10.21614162
PPM,Electricity Multi-Register,Unit Rate,NC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,106.8203292
PPM,Electricity Multi-Register,Unit Rate,OC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,48.94490607
PPM,Electricity Multi-Register,Unit Rate,PAAC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0
PPM,Electricity Multi-Register,Unit Rate,PAP,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,0
PPM,Electricity Multi-Register,Unit Rate,PC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,204.1819128
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Jul 2024 - Sept 2024,01/07/2024,01/09/2024,2.095997627
PPM,Electricity Multi-Register,Unit Rate,AA,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,0
PPM,Electricity Multi-Register,Unit Rate,CM,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,31.61349194
PPM,Electricity Multi-Register,Unit Rate,CO,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,44.66931942
PPM,Electricity Multi-Register,Unit Rate,DF,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,471.1542164
PPM,Electricity Multi-Register,Unit Rate,DRC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,4.300434101
PPM,Electricity Multi-Register,Unit Rate,EBIT,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,22.2557946
PPM,Electricity Multi-Register,Unit Rate,HAP,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,11.66318649
PPM,Electricity Multi-Register,Unit Rate,IC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,9.099198564
PPM,Electricity Multi-Register,Unit Rate,NC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,142.6049029
PPM,Electricity Multi-Register,Unit Rate,PC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,213.5188753
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Jul 2025 - Sept 2025,01/07/2025,01/09/2025,0
PPM,Electricity Multi-Register,Unit Rate,AA,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,0
PPM,Electricity Multi-Register,Unit Rate,CM,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,44.56127908
PPM,Electricity Multi-Register,Unit Rate,CO,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,46.25638629
PPM,Electricity Multi-Register,Unit Rate,DF,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,410.1217684
PPM,Electricity Multi-Register,Unit Rate,DRC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,4.003437724
PPM,Electricity Multi-Register,Unit Rate,EBIT,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,18.61292077
PPM,Electricity Multi-Register,Unit Rate,HAP,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,9.162561607
PPM,Electricity Multi-Register,Unit Rate,IC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,9.335373757
PPM,Electricity Multi-Register,Unit Rate,NC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,132.4665151
PPM,Electricity Multi-Register,Unit Rate,PC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,92.92412032
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Jul 2026 - Sept 2026,01/07/2026,01/09/2026,0
PPM,Electricity Multi-Register,Unit Rate,AA,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,3.622125581
PPM,Electricity Multi-Register,Unit Rate,CM,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,12.00913099
PPM,Electricity Multi-Register,Unit Rate,DF,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,1512.809484
PPM,Electricity Multi-Register,Unit Rate,EBIT,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,36.2089191
PPM,Electricity Multi-Register,Unit Rate,HAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,25.88842965
PPM,Electricity Multi-Register,Unit Rate,NC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,137.5172179
PPM,Electricity Multi-Register,Unit Rate,OC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,45.19433855
PPM,Electricity Multi-Register,Unit Rate,PAAC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,0
PPM,Electricity Multi-Register,Unit Rate,PAP,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,0
PPM,Electricity Multi-Register,Unit Rate,PC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,156.5407692
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2022 - Dec 2022,01/10/2022,01/12/2022,1.829811617
PPM,Electricity Multi-Register,Unit Rate,AA,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,0
PPM,Electricity Multi-Register,Unit Rate,CM,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,18.41760702
PPM,Electricity Multi-Register,Unit Rate,DF,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,594.2839588
PPM,Electricity Multi-Register,Unit Rate,EBIT,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,22.21095011
PPM,Electricity Multi-Register,Unit Rate,HAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,12.63405262
PPM,Electricity Multi-Register,Unit Rate,NC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,160.9302287
PPM,Electricity Multi-Register,Unit Rate,OC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,48.53234364
PPM,Electricity Multi-Register,Unit Rate,PAAC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,0
PPM,Electricity Multi-Register,Unit Rate,PAP,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,0
PPM,Electricity Multi-Register,Unit Rate,PC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,177.6098972
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2023 - Dec 2023,01/10/2023,01/12/2023,1.868036461
PPM,Electricity Multi-Register,Unit Rate,AA,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,0
PPM,Electricity Multi-Register,Unit Rate,CM,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,23.79972234
PPM,Electricity Multi-Register,Unit Rate,DF,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,467.7342982
PPM,Electricity Multi-Register,Unit Rate,EBIT,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,21.23063417
PPM,Electricity Multi-Register,Unit Rate,HAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,11.2328915
PPM,Electricity Multi-Register,Unit Rate,NC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,127.7336705
PPM,Electricity Multi-Register,Unit Rate,OC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,49.88254795
PPM,Electricity Multi-Register,Unit Rate,PAAC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,0
PPM,Electricity Multi-Register,Unit Rate,PAP,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,0
PPM,Electricity Multi-Register,Unit Rate,PC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,202.6233847
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2024 - Dec 2024,01/10/2024,01/12/2024,1.951016117
PPM,Electricity Multi-Register,Unit Rate,AA,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,0
PPM,Electricity Multi-Register,Unit Rate,CM,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,31.10569128
PPM,Electricity Multi-Register,Unit Rate,CO,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,45.76042789
PPM,Electricity Multi-Register,Unit Rate,DF,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,473.8174834
PPM,Electricity Multi-Register,Unit Rate,DRC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,4.339328065
PPM,Electricity Multi-Register,Unit Rate,EBIT,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,21.87915923
PPM,Electricity Multi-Register,Unit Rate,HAP,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,11.69818729
PPM,Electricity Multi-Register,Unit Rate,IC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,9.663932595
PPM,Electricity Multi-Register,Unit Rate,NC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,166.5758564
PPM,Electricity Multi-Register,Unit Rate,PC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,212.43591
PPM,Electricity Multi-Register,Unit Rate,SMNCC,Oct 2025 - Dec 2025,01/10/2025,01/12/2025,0
PPM,Electricity Single-Rate,Standing Charge,AA,Apr 2023 - June 2023,01/04/2023,01/06/2023,0
PPM,Electricity Single-Rate,Standing Charge,EBIT,Apr 2023 - June 2023,01/04/2023,01/06/2023,3.809075901
PPM,Electricity Single-Rate,Standing Charge,HAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,1.425065846
PPM,Electricity Single-Rate,Standing Charge,NC,Apr 2023 - June 2023,01/04/2023,01/06/2023,103.1436814
PPM,Electricity Single-Rate,Standing Charge,OC,Apr 2023 - June 2023,01/04/2023,01/06/2023,48.63013151
PPM,Electricity Single-Rate,Standing Charge,PAAC,Apr 2023 - June 2023,01/04/2023,01/06/2023,29.92389589
PPM,Electricity Single-Rate,Standing Charge,PAP,Apr 2023 - June 2023,01/04/2023,01/06/2023,0
PPM,Electricity Single-Rate,Standing Charge,PC,Apr 2023 - June 2023,01/04/2023,01/06/2023,10.29863782
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2023 - June 2023,01/04/2023,01/06/2023,4.672173644
PPM,Electricity Single-Rate,Standing Charge,AA,Apr 2024 - June 2024,01/04/2024,01/06/2024,4.382769008
PPM,Electricity Single-Rate,Standing Charge,EBIT,Apr 2024 - June 2024,01/04/2024,01/06/2024,5.55341261
PPM,Electricity Single-Rate,Standing Charge,HAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,1.571342147
PPM,Electricity Single-Rate,Standing Charge,NC,Apr 2024 - June 2024,01/04/2024,01/06/2024,120.5856757
PPM,Electricity Single-Rate,Standing Charge,OC,Apr 2024 - June 2024,01/04/2024,01/06/2024,50.64830137
PPM,Electricity Single-Rate,Standing Charge,PAAC,Apr 2024 - June 2024,01/04/2024,01/06/2024,31.16574951
PPM,Electricity Single-Rate,Standing Charge,PAP,Apr 2024 - June 2024,01/04/2024,01/06/2024,0
PPM,Electricity Single-Rate,Standing Charge,PC,Apr 2024 - June 2024,01/04/2024,01/06/2024,10.90926537
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2024 - June 2024,01/04/2024,01/06/2024,4.665285041
PPM,Electricity Single-Rate,Standing Charge,AA,Apr 2025 - June 2025,01/04/2025,01/06/2025,4.382769008
PPM,Electricity Single-Rate,Standing Charge,EBIT,Apr 2025 - June 2025,01/04/2025,01/06/2025,5.171375661
PPM,Electricity Single-Rate,Standing Charge,HAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,1.589699164
PPM,Electricity Single-Rate,Standing Charge,NC,Apr 2025 - June 2025,01/04/2025,01/06/2025,95.20248071
PPM,Electricity Single-Rate,Standing Charge,OC,Apr 2025 - June 2025,01/04/2025,01/06/2025,52.43360548
PPM,Electricity Single-Rate,Standing Charge,PAAC,Apr 2025 - June 2025,01/04/2025,01/06/2025,32.26431233
PPM,Electricity Single-Rate,Standing Charge,PAP,Apr 2025 - June 2025,01/04/2025,01/06/2025,0
PPM,Electricity Single-Rate,Standing Charge,PC,Apr 2025 - June 2025,01/04/2025,01/06/2025,10.97981964
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2025 - June 2025,01/04/2025,01/06/2025,3.346709798
PPM,Electricity Single-Rate,Standing Charge,AA,Apr 2026 - June 2026,01/04/2026,01/06/2026,0
PPM,Electricity Single-Rate,Standing Charge,CO,Apr 2026 - June 2026,01/04/2026,01/06/2026,80.93928891
PPM,Electricity Single-Rate,Standing Charge,DRC,Apr 2026 - June 2026,01/04/2026,01/06/2026,6.026958861
PPM,Electricity Single-Rate,Standing Charge,EBIT,Apr 2026 - June 2026,01/04/2026,01/06/2026,5.929928971
PPM,Electricity Single-Rate,Standing Charge,HAP,Apr 2026 - June 2026,01/04/2026,01/06/2026,1.47111135
PPM,Electricity Single-Rate,Standing Charge,IC,Apr 2026 - June 2026,01/04/2026,01/06/2026,9.400023848
PPM,Electricity Single-Rate,Standing Charge,NC,Apr 2026 - June 2026,01/04/2026,01/06/2026,123.6235186
PPM,Electricity Single-Rate,Standing Charge,PC,Apr 2026 - June 2026,01/04/2026,01/06/2026,3.410217236
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Apr 2026 - June 2026,01/04/2026,01/06/2026,-5.227533195
PPM,Electricity Single-Rate,Standing Charge,AA,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,0
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,3.369635578
PPM,Electricity Single-Rate,Standing Charge,HAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,1.360700916
PPM,Electricity Single-Rate,Standing Charge,NC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,84.41146429
PPM,Electricity Single-Rate,Standing Charge,OC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,46.76720548
PPM,Electricity Single-Rate,Standing Charge,PAAC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,28.77756947
PPM,Electricity Single-Rate,Standing Charge,PAP,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,0
PPM,Electricity Single-Rate,Standing Charge,PC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,9.95048638
PPM,Electricity Single-Rate,Standing Charge,SMNCC,Jan 2023 - Mar 2023,01/01/2023,01/03/2023,4.072806503
PPM,Electricity Single-Rate,Standing Charge,AA,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,4.382769008
PPM,Electricity Single-Rate,Standing Charge,EBIT,Jan 2024 - Mar 2024,01/01/2024,01/03/2024,4.831609559
