Payment Method,Fuel Type,Charge Type,Allowance,Cap Period,Cost Value
Direct Debit,Gas,Unit Rate,DF,Jul 2023 - Sept 2023,572.2625783093156
Direct Debit,Gas,Unit Rate,EBIT,Jul 2023 - Sept 2023,16.112150530999806
Direct Debit,Gas,Unit Rate,HAP,Jul 2023 - Sept 2023,9.930606286538804
Direct Debit,Gas,Unit Rate,NC,Jul 2023 - Sept 2023,169.73380104854746
Direct Debit,Gas,Unit Rate,OC,Jul 2023 - Sept 2023,29.740482191780828
Direct Debit,Gas,Unit Rate,PAAC,Jul 2023 - Sept 2023,0.0
Direct Debit,Gas,Unit Rate,PAP,Jul 2023 - Sept 2023,3.4257222081490735
Direct Debit,Gas,Unit Rate,PC,Jul 2023 - Sept 2023,23.20774495744486
Direct Debit,Gas,Unit Rate,SMNCC,Jul 2023 - Sept 2023,1.2451222862798166
Direct Debit,Gas,Unit Rate,AA,Jul 2024 - Sept 2024,14.668937868380539
Direct Debit,Gas,Unit Rate,DF,Jul 2024 - Sept 2024,347.51209214970675
Direct Debit,Gas,Unit Rate,EBIT,Jul 2024 - Sept 2024,16.919665299120798
Direct Debit,Gas,Unit Rate,HAP,Jul 2024 - Sept 2024,6.570932033175872
Direct Debit,Gas,Unit Rate,NC,Jul 2024 - Sept 2024,170.80268983677828
Direct Debit,Gas,Unit Rate,OC,Jul 2024 - Sept 2024,30.974724070450122
Direct Debit,Gas,Unit Rate,PAAC,Jul 2024 - Sept 2024,0.0
Direct Debit,Gas,Unit Rate,PAP,Jul 2024 - Sept 2024,2.4818463414256158
Direct Debit,Gas,Unit Rate,PC,Jul 2024 - Sept 2024,35.929289420848335
Direct Debit,Gas,Unit Rate,SMNCC,Jul 2024 - Sept 2024,0.31694414491613887
Direct Debit,Gas,Unit Rate,AA,Jul 2025 - Sept 2025,0.0
Direct Debit,Gas,Unit Rate,CO,Jul 2025 - Sept 2025,27.914722599506135
Direct Debit,Gas,Unit Rate,DF,Jul 2025 - Sept 2025,425.76788899996546
Direct Debit,Gas,Unit Rate,DRC,Jul 2025 - Sept 2025,21.918378911292738
Direct Debit,Gas,Unit Rate,EBIT,Jul 2025 - Sept 2025,19.655114861880385
Direct Debit,Gas,Unit Rate,HAP,Jul 2025 - Sept 2025,7.8270233763119075
Direct Debit,Gas,Unit Rate,IC,Jul 2025 - Sept 2025,3.9660140726349997
Direct Debit,Gas,Unit Rate,NC,Jul 2025 - Sept 2025,181.42019750424308
Direct Debit,Gas,Unit Rate,PC,Jul 2025 - Sept 2025,37.06191802232441
Direct Debit,Gas,Unit Rate,SMNCC,Jul 2025 - Sept 2025,-1.6878093198064126
Direct Debit,Gas,Unit Rate,AA,Jul 2026 - Sept 2026,0.0
Direct Debit,Gas,Unit Rate,CO,Jul 2026 - Sept 2026,28.906511411331678
Direct Debit,Gas,Unit Rate,DF,Jul 2026 - Sept 2026,384.9397701327111
Direct Debit,Gas,Unit Rate,DRC,Jul 2026 - Sept 2026,20.37866635175913
Direct Debit,Gas,Unit Rate,EBIT,Jul 2026 - Sept 2026,18.268056611852987
Direct Debit,Gas,Unit Rate,HAP,Jul 2026 - Sept 2026,6.911890482689003
Direct Debit,Gas,Unit Rate,IC,Jul 2026 - Sept 2026,4.208144050289402
Direct Debit,Gas,Unit Rate,NC,Jul 2026 - Sept 2026,183.74303601272277
Direct Debit,Gas,Unit Rate,PC,Jul 2026 - Sept 2026,17.22863496260199
Direct Debit,Gas,Unit Rate,SMNCC,Jul 2026 - Sept 2026,-1.8383633519099973
Direct Debit,Gas,Unit Rate,AA,Oct 2022 - Dec 2022,26.67954491790935
Direct Debit,Gas,Unit Rate,DF,Oct 2022 - Dec 2022,1376.8009245311077
Direct Debit,Gas,Unit Rate,EBIT,Oct 2022 - Dec 2022,31.630971729761498
Direct Debit,Gas,Unit Rate,HAP,Oct 2022 - Dec 2022,21.849377422366896
Direct Debit,Gas,Unit Rate,NC,Oct 2022 - Dec 2022,172.44542104951498
Direct Debit,Gas,Unit Rate,OC,Oct 2022 - Dec 2022,28.601181996086098
Direct Debit,Gas,Unit Rate,PAAC,Oct 2022 - Dec 2022,0.0
Direct Debit,Gas,Unit Rate,PAP,Oct 2022 - Dec 2022,6.7252923259062625
Direct Debit,Gas,Unit Rate,PC,Oct 2022 - Dec 2022,20.83250478699245
Direct Debit,Gas,Unit Rate,SMNCC,Oct 2022 - Dec 2022,1.0714567948737108
Direct Debit,Gas,Unit Rate,AA,Oct 2023 - Dec 2023,5.600425962016865
Direct Debit,Gas,Unit Rate,DF,Oct 2023 - Dec 2023,524.2844580425256
Direct Debit,Gas,Unit Rate,EBIT,Oct 2023 - Dec 2023,19.353954666299597
Direct Debit,Gas,Unit Rate,HAP,Oct 2023 - Dec 2023,8.884169301145395
Direct Debit,Gas,Unit Rate,NC,Oct 2023 - Dec 2023,172.01380102509276
Direct Debit,Gas,Unit Rate,OC,Oct 2023 - Dec 2023,30.713634442270077
Direct Debit,Gas,Unit Rate,PAAC,Oct 2023 - Dec 2023,0.0
Direct Debit,Gas,Unit Rate,PAP,Oct 2023 - Dec 2023,3.127437476525336
Direct Debit,Gas,Unit Rate,PC,Oct 2023 - Dec 2023,23.205610697988014
Direct Debit,Gas,Unit Rate,SMNCC,Oct 2023 - Dec 2023,0.5151959547345226
Direct Debit,Gas,Unit Rate,AA,Oct 2024 - Dec 2024,14.668937868380539
Direct Debit,Gas,Unit Rate,DF,Oct 2024 - Dec 2024,434.55989504828875
Direct Debit,Gas,Unit Rate,EBIT,Oct 2024 - Dec 2024,19.26282423921016
Direct Debit,Gas,Unit Rate,HAP,Oct 2024 - Dec 2024,7.902313748241191
Direct Debit,Gas,Unit Rate,NC,Oct 2024 - Dec 2024,165.30668989331633
Direct Debit,Gas,Unit Rate,OC,Oct 2024 - Dec 2024,31.5681095890411
Direct Debit,Gas,Unit Rate,PAAC,Oct 2024 - Dec 2024,0.0
Direct Debit,Gas,Unit Rate,PAP,Oct 2024 - Dec 2024,2.824033373257983
Direct Debit,Gas,Unit Rate,PC,Oct 2024 - Dec 2024,35.87642535151997
Direct Debit,Gas,Unit Rate,SMNCC,Oct 2024 - Dec 2024,0.9784363868134847
Direct Debit,Gas,Unit Rate,AA,Oct 2025 - Dec 2025,0.0
Direct Debit,Gas,Unit Rate,CO,Oct 2025 - Dec 2025,28.596577407636133
Direct Debit,Gas,Unit Rate,DF,Oct 2025 - Dec 2025,410.21697832740216
Direct Debit,Gas,Unit Rate,DRC,Oct 2025 - Dec 2025,22.114969622022013
Direct Debit,Gas,Unit Rate,EBIT,Oct 2025 - Dec 2025,18.83305940765314
Direct Debit,Gas,Unit Rate,HAP,Oct 2025 - Dec 2025,7.621661462109778
Direct Debit,Gas,Unit Rate,IC,Oct 2025 - Dec 2025,4.170954262252554
Direct Debit,Gas,Unit Rate,NC,Oct 2025 - Dec 2025,190.398744249733
Direct Debit,Gas,Unit Rate,PC,Oct 2025 - Dec 2025,37.77179405887361
Direct Debit,Gas,Unit Rate,SMNCC,Oct 2025 - Dec 2025,-1.1345999999999985
PPM,Dual Fuel (implied),Standing Charge,EBIT,Apr 2023 - June 2023,6.2695880138406075
PPM,Dual Fuel (implied),Standing Charge,HAP,Apr 2023 - June 2023,3.32108389679904
PPM,Dual Fuel (implied),Standing Charge,NC,Apr 2023 - June 2023,103.14368142857143
PPM,Dual Fuel (implied),Standing Charge,OC,Apr 2023 - June 2023,128.25386780821918
PPM,Dual Fuel (implied),Standing Charge,PAAC,Apr 2023 - June 2023,78.55022671232877
PPM,Dual Fuel (implied),Standing Charge,PAP,Apr 2023 - June 2023,0.0
PPM,Dual Fuel (implied),Standing Charge,PC,Apr 2023 - June 2023,21.042575641812995
PPM,Dual Fuel (implied),Standing Charge,SMNCC,Apr 2023 - June 2023,-7.2817593852008695
PPM,Dual Fuel (implied),Standing Charge,AA,Apr 2024 - June 2024,8.765538015661875
PPM,Dual Fuel (implied),Standing Charge,EBIT,Apr 2024 - June 2024,9.10439865499198
PPM,Dual Fuel (implied),Standing Charge,HAP,Apr 2024 - June 2024,3.5649630150303446
PPM,Dual Fuel (implied),Standing Charge,NC,Apr 2024 - June 2024,120.5856757142857
PPM,Dual Fuel (implied),Standing Charge,OC,Apr 2024 - June 2024,133.57645450097846
PPM,Dual Fuel (implied),Standing Charge,PAAC,Apr 2024 - June 2024,81.81009246575341
PPM,Dual Fuel (implied),Standing Charge,PAP,Apr 2024 - June 2024,0.0
PPM,Dual Fuel (implied),Standing Charge,PC,Apr 2024 - June 2024,22.20178074250709
PPM,Dual Fuel (implied),Standing Charge,SMNCC,Apr 2024 - June 2024,-11.966493665437245
PPM,Dual Fuel (implied),Standing Charge,AA,Apr 2025 - June 2025,8.765538015661875
PPM,Dual Fuel (implied),Standing Charge,EBIT,Apr 2025 - June 2025,8.497342045000833
PPM,Dual Fuel (implied),Standing Charge,HAP,Apr 2025 - June 2025,3.4397517720611757
PPM,Dual Fuel (implied),Standing Charge,NC,Apr 2025 - June 2025,95.2024807142857
PPM,Dual Fuel (implied),Standing Charge,OC,Apr 2025 - June 2025,138.2848965753425
PPM,Dual Fuel (implied),Standing Charge,PAAC,Apr 2025 - June 2025,84.69381986301369
PPM,Dual Fuel (implied),Standing Charge,PAP,Apr 2025 - June 2025,0.0
PPM,Dual Fuel (implied),Standing Charge,PC,Apr 2025 - June 2025,24.9562892732107
PPM,Dual Fuel (implied),Standing Charge,SMNCC,Apr 2025 - June 2025,-30.25821142886673
PPM,Dual Fuel (implied),Standing Charge,AA,Apr 2026 - June 2026,0.0
PPM,Dual Fuel (implied),Standing Charge,CO,Apr 2026 - June 2026,188.6015584202779
PPM,Dual Fuel (implied),Standing Charge,DRC,Apr 2026 - June 2026,12.27057752838032
PPM,Dual Fuel (implied),Standing Charge,EBIT,Apr 2026 - June 2026,9.526504092862154
PPM,Dual Fuel (implied),Standing Charge,HAP,Apr 2026 - June 2026,3.330592502712056
PPM,Dual Fuel (implied),Standing Charge,IC,Apr 2026 - June 2026,20.66642329667461
PPM,Dual Fuel (implied),Standing Charge,NC,Apr 2026 - June 2026,123.62351857142858
PPM,Dual Fuel (implied),Standing Charge,PC,Apr 2026 - June 2026,10.638334471840967
PPM,Dual Fuel (implied),Standing Charge,SMNCC,Apr 2026 - June 2026,-14.219448441
PPM,Dual Fuel (implied),Standing Charge,EBIT,Jan 2023 - Mar 2023,5.811232511923219
PPM,Dual Fuel (implied),Standing Charge,HAP,Jan 2023 - Mar 2023,3.2421433336893433
PPM,Dual Fuel (implied),Standing Charge,NC,Jan 2023 - Mar 2023,84.41146428571427
PPM,Dual Fuel (implied),Standing Charge,OC,Jan 2023 - Mar 2023,123.34071086105675
PPM,Dual Fuel (implied),Standing Charge,PAAC,Jan 2023 - Mar 2023,75.5411198630137
PPM,Dual Fuel (implied),Standing Charge,PAP,Jan 2023 - Mar 2023,0.0
PPM,Dual Fuel (implied),Standing Charge,PC,Jan 2023 - Mar 2023,22.59385275954849
PPM,Dual Fuel (implied),Standing Charge,SMNCC,Jan 2023 - Mar 2023,-5.844163882343365
PPM,Dual Fuel (implied),Standing Charge,AA,Jan 2024 - Mar 2024,8.765538015661875
PPM,Dual Fuel (implied),Standing Charge,EBIT,Jan 2024 - Mar 2024,8.151640399411603
PPM,Dual Fuel (implied),Standing Charge,HAP,Jan 2024 - Mar 2024,3.5615523148907613
PPM,Dual Fuel (implied),Standing Charge,NC,Jan 2024 - Mar 2024,103.14368142857143
PPM,Dual Fuel (implied),Standing Charge,OC,Jan 2024 - Mar 2024,132.45052270058707
PPM,Dual Fuel (implied),Standing Charge,PAAC,Jan 2024 - Mar 2024,81.12050547945206
PPM,Dual Fuel (implied),Standing Charge,PAP,Jan 2024 - Mar 2024,0.0
PPM,Dual Fuel (implied),Standing Charge,PC,Jan 2024 - Mar 2024,21.042575641812995
PPM,Dual Fuel (implied),Standing Charge,SMNCC,Jan 2024 - Mar 2024,-8.271966931225126
PPM,Dual Fuel (implied),Standing Charge,AA,Jan 2025 - Mar 2025,8.765538015661875
PPM,Dual Fuel (implied),Standing Charge,EBIT,Jan 2025 - Mar 2025,9.275517889871804
